Type,Delivery,API,,,,,,,,,,,,,,,,,,,,,,
BULK INGREDIENT,NOT APPLICABLE,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON HYDROCHLORIDE - UNII:NMH84OZK2B),1 g  in 1 g,,,,,,,,,,,,,,,,,,,,,250 g in 1 JAR;
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),8.3 mg  in 1 mL,ANHYDROUS CITRIC ACID (UNII: XF417D3PSL),0.46 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,METHYLPARABEN (UNII: A2I8C7HI9T),1.2 mg  in 1 mL,PROPYLPARABEN (UNII: Z8IX2SC1OH),0.15 mg  in 1 mL,,,,,,,,,"1 in 1 CARTON;20 mL in 1 VIAL, MULTI-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X), ,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP), ,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K), ,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,"5 in 1 CARTON;2 mL in 1 VIAL, SINGLE-USE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),9 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,25 in 1 CARTON;2 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),9 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,25 in 1 CARTON;2 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),8.3 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,METHYLPARABEN (UNII: A2I8C7HI9T),1.2 mg  in 1 mL,PROPYLPARABEN (UNII: Z8IX2SC1OH),0.15 mg  in 1 mL,,,,,,,,,20 mL in 1 CARTON; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),8.3 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,METHYLPARABEN (UNII: A2I8C7HI9T),1.2 mg  in 1 mL,PROPYLPARABEN (UNII: Z8IX2SC1OH),0.15 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,"20 mL in 1 VIAL, MULTI-DOSE; Type 0: Not a Combination Product;10 in 1 CARTON;20 mL in 1 VIAL, MULTI-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAMUSCULAR, INTRAVENOUS",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),9 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,"25 in 1 CARTON;2 mL in 1 VIAL, SINGLE-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),9 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,SODIUM CITRATE (UNII: 1Q73Q2JULR),0.25 mg  in 1 mL,,,,,,,,,,,,,,,25 in 1 TRAY;2 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),8.3 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,SODIUM CITRATE (UNII: 1Q73Q2JULR),0.25 mg  in 1 mL,METHYLPARABEN (UNII: A2I8C7HI9T),1.2 mg  in 1 mL,PROPYLPARABEN (UNII: Z8IX2SC1OH),0.15 mg  in 1 mL,,,,,,,,,,,1 in 1 BOX;20 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ondansetron hydrochloride (UNII: NMH84OZK2B) (ondansetron - UNII:4AF302ESOS),2 mg  in 1 mL,sodium chloride (UNII: 451W47IQ8X), ,citric acid monohydrate (UNII: 2968PHW8QP), ,trisodium citrate dihydrate (UNII: B22547B95K), ,water (UNII: 059QF0KO0R), ,,,,,,,,,,,,,"25 in 1 CARTON;2 mL in 1 VIAL, SINGLE-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ondansetron hydrochloride (UNII: NMH84OZK2B) (ondansetron - UNII:4AF302ESOS),2 mg  in 1 mL,sodium chloride (UNII: 451W47IQ8X), ,citric acid monohydrate (UNII: 2968PHW8QP), ,trisodium citrate dihydrate (UNII: B22547B95K), ,methylparaben (UNII: A2I8C7HI9T), ,propylparaben (UNII: Z8IX2SC1OH), ,water (UNII: 059QF0KO0R), ,,,,,,,,,"1 in 1 CARTON;20 mL in 1 VIAL, MULTI-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),8.3 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,METHYLPARABEN (UNII: A2I8C7HI9T),1.2 mg  in 1 mL,PROPYLPARABEN (UNII: Z8IX2SC1OH),0.15 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,"1 in 1 CARTON;20 mL in 1 VIAL, MULTI-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),2 mg  in 1 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X),9 mg  in 1 mL,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP),0.5 mg  in 1 mL,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K),0.25 mg  in 1 mL,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,"25 in 1 CARTON;2 mL in 1 VIAL, SINGLE-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg  in 2 mL,SODIUM CHLORIDE (UNII: 451W47IQ8X), ,CITRIC ACID MONOHYDRATE (UNII: 2968PHW8QP), ,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K), ,WATER (UNII: 059QF0KO0R), ,,,,,,,,,,,,,"24 in 1 CARTON;1 in 1 BLISTER PACK;2 mL in 1 SYRINGE, GLASS; Type 2: Prefilled Drug Delivery Device/System (syringe, patch, etc.);"
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ondansetron hydrochloride (UNII: NMH84OZK2B) (ondansetron - UNII:4AF302ESOS),2 mg  in 1 mL,sodium chloride (UNII: 451W47IQ8X), ,citric acid monohydrate (UNII: 2968PHW8QP), ,trisodium citrate dihydrate (UNII: B22547B95K), ,water (UNII: 059QF0KO0R), ,,,,,,,,,,,,,25 in 1 CARTON;2 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,"INTRAVENOUS, INTRAMUSCULAR",ondansetron hydrochloride (UNII: NMH84OZK2B) (ondansetron - UNII:4AF302ESOS),2 mg  in 1 mL,sodium chloride (UNII: 451W47IQ8X), ,citric acid monohydrate (UNII: 2968PHW8QP), ,trisodium citrate dihydrate (UNII: B22547B95K), ,water (UNII: 059QF0KO0R), ,methylparaben (UNII: A2I8C7HI9T), ,propylparaben (UNII: Z8IX2SC1OH), ,,,,,,,,,1 in 1 CARTON;20 mL in 1 VIAL; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg  in 5 mL,SUCROSE (UNII: C151H8M554), ,GLYCERIN (UNII: PDC6A3C0OX), ,ANHYDROUS CITRIC ACID (UNII: XF417D3PSL), ,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K), ,SODIUM BENZOATE (UNII: OJ245FE5EU), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,,,,,,,,,"1 in 1 CARTON;50 mL in 1 BOTTLE; Type 0: Not a Combination Product;1 in 1 CARTON;50 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg  in 5 mL,ANHYDROUS CITRIC ACID (UNII: XF417D3PSL), ,GLYCERIN (UNII: PDC6A3C0OX), ,SODIUM BENZOATE (UNII: OJ245FE5EU), ,SODIUM CITRATE (UNII: 1Q73Q2JULR), ,SUCROSE (UNII: C151H8M554), ,WATER (UNII: 059QF0KO0R), ,,,,,,,,,"50 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg  in 5 mL,SUCROSE (UNII: C151H8M554), ,GLYCERIN (UNII: PDC6A3C0OX), ,ANHYDROUS CITRIC ACID (UNII: XF417D3PSL), ,TRISODIUM CITRATE DIHYDRATE (UNII: B22547B95K), ,SODIUM BENZOATE (UNII: OJ245FE5EU), ,EDETATE DISODIUM (UNII: 7FLD91C86K), ,,,,,,,,,"1 in 1 CARTON;50 mL in 1 BOTTLE, PLASTIC; Type 0: Not a Combination Product;1 in 1 CARTON;50 mL in 1 BOTTLE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,ORAL,ondansetron hydrochloride (UNII: NMH84OZK2B) (ondansetron - UNII:4AF302ESOS),4 mg  in 5 mL,anhydrous citric acid (UNII: XF417D3PSL), ,water (UNII: 059QF0KO0R), ,sodium benzoate (UNII: OJ245FE5EU), ,trisodium citrate dihydrate (UNII: B22547B95K), ,sucralose (UNII: 96K6UQ3ZD4), ,,,,,,,,,,,1 in 1 CARTON;50 mL in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),4 mg,ASPARTAME (UNII: Z0H242BBR1), ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MANNITOL (UNII: 3OWL53L36A), ,TALC (UNII: 7SEV7J4R1U), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,,,,,,,,,30 in 1 BOTTLE;500 in 1 BOTTLE;1 in 1 CARTON;10 in 1 BLISTER PACK;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),8 mg,ASPARTAME (UNII: Z0H242BBR1), ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MANNITOL (UNII: 3OWL53L36A), ,TALC (UNII: 7SEV7J4R1U), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,,,,,,,,,30 in 1 BOTTLE;500 in 1 BOTTLE;1 in 1 CARTON;10 in 1 BLISTER PACK;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg  in 5 mL,ANHYDROUS CITRIC ACID (UNII: XF417D3PSL), ,GLYCERIN (UNII: PDC6A3C0OX), ,WATER (UNII: 059QF0KO0R), ,SACCHARIN SODIUM (UNII: SB8ZUX40TY), ,SODIUM BENZOATE (UNII: OJ245FE5EU), ,SODIUM CITRATE (UNII: 1Q73Q2JULR), ,,,,,,,,,50 mL in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;500 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;500 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,HYPROMELLOSES (UNII: 3NXW29V3WO), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"CELLULOSE, MICROCRYSTALLINE (UNII: OP1R32D61U)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,,,,,1 in 1 CARTON;3 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,"STARCH, CORN (UNII: O8232NY3SJ)", ,,,1 in 1 CARTON;3 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),4 mg,ASPARTAME (UNII: Z0H242BBR1), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MANNITOL (UNII: 3OWL53L36A), ,SODIUM STEARYL FUMARATE (UNII: 7CV7WJK4UI), ,,,,,,,,,"30 in 1 BOX, UNIT-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),8 mg,ASPARTAME (UNII: Z0H242BBR1), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MANNITOL (UNII: 3OWL53L36A), ,SODIUM STEARYL FUMARATE (UNII: 7CV7WJK4UI), ,,,,,,,,,"10 in 1 BOX, UNIT-DOSE; Type 0: Not a Combination Product;30 in 1 BOX, UNIT-DOSE; Type 0: Not a Combination Product;"
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),4 mg,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON HYDROCHLORIDE (UNII: NMH84OZK2B) (ONDANSETRON - UNII:4AF302ESOS),8 mg,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,CROSCARMELLOSE SODIUM (UNII: M28OL1HH48), ,FERRIC OXIDE YELLOW (UNII: EX438O2MRT), ,"HYPROMELLOSE, UNSPECIFIED (UNII: 3NXW29V3WO)", ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,"STARCH, CORN (UNII: O8232NY3SJ)", ,TITANIUM DIOXIDE (UNII: 15FIX9V2JP), ,TRIACETIN (UNII: XHX3C3X673), ,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),4 mg,MANNITOL (UNII: 3OWL53L36A), ,CROSPOVIDONE (UNII: 68401960MK), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,ASPARTAME (UNII: Z0H242BBR1), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,,,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;10000 in 1 BOTTLE; Type 0: Not a Combination Product;3 in 1 CARTON;10 in 1 BLISTER PACK; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),8 mg,MANNITOL (UNII: 3OWL53L36A), ,CROSPOVIDONE (UNII: 68401960MK), ,LACTOSE MONOHYDRATE (UNII: EWQ57Q8I5X), ,MICROCRYSTALLINE CELLULOSE (UNII: OP1R32D61U), ,ASPARTAME (UNII: Z0H242BBR1), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,,,,,,,30 in 1 BOTTLE; Type 0: Not a Combination Product;6000 in 1 BOTTLE; Type 0: Not a Combination Product;3 in 1 CARTON;10 in 1 BLISTER PACK; Type 0: Not a Combination Product;
HUMAN PRESCRIPTION DRUG,ORAL,ONDANSETRON (UNII: 4AF302ESOS) (ONDANSETRON - UNII:4AF302ESOS),4 mg,ASPARTAME (UNII: Z0H242BBR1), ,SILICON DIOXIDE (UNII: ETJ7Z6XBU4), ,CROSPOVIDONE (15 MPA.S AT 5%) (UNII: 68401960MK), ,MAGNESIUM STEARATE (UNII: 70097M6I30), ,MANNITOL (UNII: 3OWL53L36A), ,SODIUM STEARYL FUMARATE (UNII: 7CV7WJK4UI), ,,,,,,,,,"10 in 1 BLISTER PACK; Type 0: Not a Combination Product;30 in 1 BOX, UNIT-DOSE; Type 0: Not a Combination Product;30 in 1 BOTTLE; Type 0: Not a Combination Product;"
